"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",0,0,1,3,2,4,5,6,8,7,9,10,11,12,13,14,16,22,29,23,19,32,15,17,30,21,20,31,18,25,26,27,28,24
"3",1,0,2,1,4,3,6,5,32,15,7,8,10,30,11,31,16,9,13,28,12,25,17,14,27,29,26,22,18,23,19,21,24,20
"4",1,0,1,2,3,4,5,6,8,9,7,12,10,14,11,13,17,18,15,16,31,32,24,30,25,21,29,22,19,28,20,27,23,26
"5",0,0,2,1,3,4,5,9,6,8,16,7,10,32,11,31,17,13,30,12,21,14,29,15,28,24,20,19,18,25,22,23,27,26
"6",0,0,1,2,3,4,10,5,6,7,9,8,12,14,11,32,17,18,13,23,28,31,29,30,15,16,21,19,27,26,22,24,25,20
"7",0,0,1,2,3,5,6,4,7,15,10,9,14,17,32,8,11,13,12,30,31,25,27,16,29,28,18,20,26,21,23,19,22,24
"8",0,1,1,2,6,4,3,5,8,9,7,10,22,14,15,12,13,11,17,32,29,30,31,16,20,19,21,18,27,25,24,23,28,26
"9",0,0,1,4,2,3,5,6,7,11,8,12,14,13,9,10,15,27,29,16,18,17,31,20,21,32,30,25,22,26,23,24,19,28
"10",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,0,1,2,3,4,32,5,6,30,7,13,10,9,8,11,29,28,31,12,27,14,18,17,15,19,26,20,25,21,16,23,24,22
"12",1,0,1,2,4,3,5,6,8,7,15,9,13,30,12,10,11,14,16,32,17,23,31,18,26,19,29,27,24,28,20,25,22,21
"13",0,0,1,2,3,5,4,9,6,11,7,29,10,8,32,19,31,28,13,30,12,27,22,14,24,26,23,17,20,15,16,25,21,18
"14",1,0,1,2,3,4,5,6,7,8,9,11,10,32,13,16,12,26,14,31,15,30,27,25,20,29,28,17,23,21,22,18,24,19
"15",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,0,1,2,3,5,4,6,8,7,11,9,10,29,32,28,23,12,31,18,19,27,14,17,30,13,21,16,20,15,24,25,26,22
"17",0,1,1,2,3,4,5,6,31,8,7,9,12,21,11,10,28,32,14,30,13,25,16,29,17,24,15,27,26,23,19,18,20,22
"18",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,1,2,3,7,5,4,14,31,6,8,13,10,9,32,11,12,28,20,30,18,15,22,29,16,17,19,25,26,23,27,21,24
"20",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",1,0,2,3,1,4,5,6,7,9,17,12,8,10,30,16,29,22,11,18,32,13,14,15,25,23,31,24,20,26,19,27,28,21
"22",1,0,1,2,3,4,5,7,8,6,13,31,9,10,25,11,16,12,18,17,19,14,15,32,21,22,20,28,27,29,30,23,24,26
"23",1,0,1,2,3,4,5,9,8,7,6,11,10,31,12,17,22,13,15,14,18,16,30,32,21,20,23,19,24,25,29,26,27,28
"24",0,0,1,2,3,8,4,6,7,5,9,10,13,15,17,16,14,11,32,31,12,29,30,21,26,19,20,18,23,27,28,25,22,24
"25",1,0,1,2,5,3,6,4,7,8,9,11,15,12,10,13,31,16,32,21,17,14,19,30,27,28,20,29,18,24,25,22,26,23
"26",1,0,1,2,3,4,5,7,6,21,8,12,11,10,9,30,13,15,29,14,31,28,22,19,16,32,18,17,26,27,20,25,23,24
"27",0,0,1,2,3,4,5,7,10,6,8,9,19,11,14,13,12,18,15,31,21,17,16,32,20,22,27,24,26,23,30,28,29,25
"28",0,1,1,2,3,4,8,5,6,7,9,32,30,14,13,10,26,12,11,31,17,28,29,20,27,15,21,23,16,19,25,22,24,18
"29",0,0,1,2,3,4,6,5,8,7,30,9,31,11,13,17,10,32,20,15,14,12,29,16,18,19,26,27,28,24,21,22,25,23
"30",1,0,1,2,3,5,4,17,8,9,6,13,7,10,11,14,12,27,15,16,21,31,22,32,26,24,20,23,30,19,18,25,28,29
"31",0,1,1,2,3,4,5,6,7,11,25,8,13,12,9,17,32,10,29,18,31,16,14,22,15,19,21,20,23,30,28,26,27,24
"32",0,0,2,1,3,4,5,6,32,8,7,9,10,12,11,13,14,24,15,16,31,27,30,28,23,29,26,17,18,21,20,22,19,25
"33",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",0,0,1,2,3,4,5,7,6,8,9,10,12,13,11,26,32,29,16,31,14,15,21,22,17,18,25,19,30,20,24,27,23,28
"35",0,1,1,2,3,4,5,7,6,9,8,15,11,10,12,17,13,14,32,16,30,29,24,18,19,31,20,21,26,27,25,22,23,28
"36",1,0,1,2,4,3,5,6,7,10,8,9,32,30,11,22,31,14,12,25,15,16,13,21,20,19,29,17,26,18,24,27,23,28
"37",1,0,2,1,3,4,5,10,6,9,7,8,13,14,16,32,31,11,12,22,29,30,15,28,18,17,19,25,20,27,21,26,24,23
