"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,2,3,4,6,5,9,8,7,17,32,12,11,29,31,13,10,28,27,30,15,14,18,26,25,16,21,24,19,23,20,22
"2",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,0,2,1,3,4,5,7,6,8,14,9,11,32,10,12,17,13,31,30,23,29,26,21,16,28,15,18,20,19,25,27,24,22
"4",1,0,1,2,3,4,8,5,9,7,6,11,28,10,27,13,30,12,32,14,16,15,17,31,29,26,21,25,19,23,22,24,20,18
"5",0,0,1,2,3,4,7,5,6,28,10,8,9,30,32,31,29,26,11,21,13,27,12,15,16,14,25,19,17,24,20,23,18,22
"6",0,0,2,1,3,4,5,9,7,17,6,12,11,8,10,13,32,31,15,18,16,20,14,23,19,30,26,29,22,28,27,21,24,25
"7",0,0,1,2,3,4,5,6,7,9,8,11,10,12,32,19,15,13,14,30,31,17,27,20,16,29,28,18,21,23,24,26,22,25
"8",1,0,1,2,3,4,5,6,7,31,30,32,8,28,29,10,9,11,13,24,14,12,27,26,18,15,16,25,23,17,21,22,19,20
"9",0,0,1,2,4,3,6,5,8,7,9,12,10,11,15,13,29,22,30,19,14,18,17,32,16,20,31,21,26,24,23,28,27,25
"10",1,0,1,2,3,4,6,5,7,9,10,12,11,8,14,32,13,18,19,17,21,16,15,23,31,24,20,30,29,25,28,26,27,22
"11",1,0,2,1,3,5,4,7,6,14,8,9,32,12,29,10,31,25,15,11,30,28,13,24,18,17,16,26,27,23,19,20,21,22
"12",1,0,1,2,4,3,5,6,7,9,8,10,13,11,32,12,15,14,31,17,30,16,29,24,19,22,27,28,23,18,21,20,26,25
"13",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,0,1,2,3,4,6,8,5,7,12,9,10,11,14,17,32,13,15,16,27,18,26,23,21,25,31,30,29,22,20,19,28,24
"15",0,0,1,2,3,4,5,7,8,6,9,19,10,13,11,12,14,15,32,27,16,17,18,21,31,20,25,29,22,30,24,26,28,23
"16",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",1,0,1,2,3,7,5,4,9,6,8,10,11,13,12,18,14,32,15,16,29,17,31,30,25,28,19,27,23,26,22,20,21,24
"18",0,1,1,2,3,4,5,6,9,10,7,32,8,11,25,14,12,13,15,31,28,30,18,16,27,26,17,29,19,22,21,23,24,20
"19",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",0,0,1,2,3,4,5,7,8,6,9,32,11,10,12,31,13,29,30,19,14,15,28,27,17,16,20,23,21,18,25,22,26,24
"21",0,0,1,2,3,4,5,6,7,8,9,10,14,11,13,16,32,15,12,20,17,18,31,23,30,19,26,24,22,21,29,27,28,25
"22",0,0,1,2,3,5,4,6,7,8,28,9,12,10,11,16,29,30,32,31,13,17,18,27,14,19,15,25,24,22,21,26,20,23
"23",0,1,3,1,2,5,7,4,6,8,11,12,9,13,10,14,31,28,32,30,15,29,23,17,22,16,27,24,25,18,26,19,21,20
