"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,3,4,6,7,5,8,10,9,11,32,12,30,16,31,15,13,14,21,29,28,27,17,22,25,20,23,19,18,26,24
"2",0,1,1,2,3,4,5,6,8,7,10,9,30,13,11,12,27,16,15,17,28,32,22,14,29,31,18,21,20,24,19,26,25,23
"3",1,0,1,2,6,5,3,4,7,9,10,8,13,11,12,26,17,16,21,18,14,22,32,28,15,31,19,30,27,23,29,24,20,25
"4",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,0,1,2,3,4,6,5,7,11,8,12,9,31,13,32,29,28,10,30,18,15,27,17,23,14,16,26,24,25,21,22,19,20
"6",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,0,1,2,3,9,4,5,6,8,7,10,11,12,15,32,14,13,31,28,19,29,17,16,25,30,24,18,22,20,21,26,23,27
"9",0,0,1,2,3,4,5,6,7,8,14,32,10,16,12,9,13,11,15,31,18,30,17,29,19,25,27,20,21,26,28,22,24,23
"10",0,0,1,2,3,4,5,6,7,28,8,9,32,11,10,12,25,29,30,23,31,27,17,26,14,18,15,22,16,13,24,21,20,19
"11",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,0,1,2,3,4,7,6,5,9,11,8,23,31,10,12,13,14,32,15,27,30,28,16,17,29,18,19,26,20,25,22,21,24
"13",1,0,1,2,3,4,6,5,7,13,8,9,10,28,11,32,14,29,16,31,12,15,30,18,25,17,27,23,22,20,19,21,24,26
"14",1,0,1,2,3,4,7,5,6,16,8,9,10,11,12,15,31,30,32,13,29,17,14,27,18,26,28,21,20,25,24,22,23,19
"15",0,0,1,2,3,4,6,5,7,8,11,9,31,12,32,13,15,10,21,16,30,14,27,17,18,29,20,28,22,19,24,25,23,26
"16",1,0,1,2,3,6,5,4,7,8,9,29,27,32,10,31,14,30,11,12,28,15,13,23,26,18,16,25,19,17,24,21,22,20
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
