"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,2,3,4,5,6,25,8,7,10,9,31,12,14,11,30,32,13,29,28,15,27,24,22,26,21,17,23,18,16,19,20
"2",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,0,1,2,3,4,5,11,6,7,12,8,10,32,9,15,21,31,17,18,14,13,30,16,25,29,23,20,27,19,22,24,28,26
"4",0,0,1,2,3,4,5,6,7,10,8,11,9,32,16,28,22,13,12,17,15,30,14,31,18,26,29,21,24,19,23,20,27,25
"5",0,1,1,2,3,4,5,6,14,7,8,9,13,11,15,32,31,10,12,26,17,29,16,18,27,30,21,28,19,20,22,24,25,23
"6",1,0,1,2,3,5,4,6,8,7,10,29,9,11,14,13,28,31,18,30,32,12,16,21,15,17,20,24,23,27,26,19,22,25
"7",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,0,1,2,3,5,4,7,6,10,9,8,14,11,13,30,29,32,15,12,17,16,31,20,25,24,27,19,28,21,23,22,26,18
"10",1,0,1,2,3,5,6,4,8,7,10,14,9,15,13,11,32,12,31,25,28,16,22,29,18,17,23,27,26,30,21,20,24,19
"11",0,1,1,2,3,4,5,7,6,9,8,11,10,32,17,15,12,14,13,23,16,31,26,19,18,21,24,30,20,27,22,25,28,29
"12",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,1,2,3,4,5,6,10,14,7,11,8,13,9,32,12,16,15,24,20,31,28,18,30,27,17,29,26,22,23,19,25,21
"14",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",0,0,1,2,3,4,7,6,9,8,5,14,32,12,18,10,31,11,13,16,26,19,20,15,21,17,27,25,29,24,30,22,23,28
"16",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",0,1,1,2,3,4,6,7,5,11,9,8,12,10,13,15,26,30,18,14,16,31,32,17,19,29,22,23,20,21,24,27,25,28
"18",1,0,1,2,4,3,5,6,8,10,9,7,15,11,14,21,12,13,32,26,16,31,22,18,17,20,27,19,25,23,30,28,29,24
