"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",0,1,1,4,3,2,5,6,7,9,8,10,29,12,11,15,32,13,14,30,31,27,16,25,26,19,21,17,28,20,18,23,24,22
"3",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,0,1,2,3,4,5,6,7,8,9,10,13,14,12,11,15,27,20,18,19,29,32,31,30,16,28,21,17,25,23,24,26,22
"5",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,0,1,2,4,5,3,6,7,8,10,32,29,11,12,9,13,31,15,14,30,18,26,17,16,23,24,27,22,19,20,28,25,21
"7",1,0,1,2,3,4,6,7,5,12,9,8,10,31,11,13,14,32,30,29,27,28,17,16,15,24,18,23,20,19,26,22,21,25
"8",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,0,1,2,3,4,5,6,9,10,7,8,31,32,12,15,13,16,11,14,21,18,17,27,30,22,25,23,26,28,29,19,20,24
"11",0,1,1,3,2,5,4,6,8,7,11,10,15,13,32,9,12,24,31,30,14,28,21,23,26,18,29,19,27,22,17,16,20,25
"12",1,0,2,1,3,4,5,8,6,9,7,29,10,32,12,14,11,13,16,31,19,30,17,15,18,20,28,24,27,22,26,21,25,23
"13",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,0,1,2,4,3,5,8,7,6,11,9,10,17,32,12,16,31,13,15,29,14,24,23,28,30,18,19,26,20,21,22,25,27
"15",0,1,1,2,3,4,5,6,12,7,8,9,10,14,30,11,23,31,29,25,26,32,24,28,15,13,16,18,27,21,19,17,20,22
"16",0,1,1,2,4,3,6,5,7,8,10,11,15,9,13,25,12,16,31,32,14,24,30,17,20,29,19,23,21,18,26,27,22,28
"17",0,0,1,2,3,5,4,7,6,13,16,8,15,12,11,9,10,21,14,18,20,23,19,17,32,31,30,24,25,26,29,22,27,28
"18",0,1,1,3,2,5,4,8,7,6,13,11,10,9,12,32,14,15,29,16,19,17,22,18,31,20,28,24,21,30,26,27,23,25
"19",0,1,1,2,4,3,6,9,5,7,8,11,10,25,13,12,32,28,15,14,22,16,29,31,27,30,20,18,17,19,21,23,24,26
"20",0,0,1,3,2,4,5,7,6,13,9,8,29,12,11,32,10,31,14,28,16,15,30,19,21,17,18,27,23,22,26,25,24,20
"21",0,1,1,2,3,5,4,6,7,9,8,12,29,11,10,14,13,16,19,15,32,31,20,23,30,17,18,26,22,21,28,27,24,25
"22",1,0,1,2,4,3,5,10,6,7,13,11,8,9,12,32,31,18,14,27,28,15,26,19,17,29,16,30,24,20,21,23,25,22
"23",1,0,2,1,3,4,5,6,7,8,9,14,11,13,10,29,32,21,20,19,31,12,15,25,16,17,26,18,23,30,22,24,27,28
"24",0,1,2,1,3,5,4,8,6,12,7,15,11,10,30,29,9,13,16,32,31,18,14,28,17,22,26,23,19,24,27,20,21,25
"25",0,1,1,2,3,5,9,4,8,6,13,7,12,32,10,14,11,16,30,31,20,15,21,23,17,28,19,26,29,18,24,22,25,27
"26",0,0,1,3,4,2,5,6,12,7,11,8,9,16,10,14,19,32,13,17,26,15,23,28,29,30,18,27,31,20,24,22,25,21
"27",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,1,2,1,3,4,5,6,7,9,20,13,8,11,10,14,12,15,21,16,19,23,30,32,17,18,28,29,25,31,24,22,26,27
"29",0,1,1,2,3,4,5,9,6,7,32,8,10,24,11,12,13,30,29,28,14,15,31,19,16,26,17,25,27,18,21,22,20,23
"30",0,0,1,3,2,4,6,5,7,8,10,9,11,13,12,18,20,16,17,15,19,14,23,27,22,21,25,24,31,30,28,32,26,29
"31",1,0,1,3,4,2,5,6,7,8,9,10,13,15,32,31,14,17,11,29,30,12,25,21,18,16,19,28,23,22,24,27,26,20
"32",0,0,1,2,3,4,5,6,7,8,9,10,31,11,12,29,32,13,30,16,15,14,17,18,24,25,19,21,20,26,23,27,28,22
"33",0,1,1,2,3,4,5,7,6,31,32,8,12,13,9,11,10,16,14,30,29,20,18,15,28,17,24,27,23,25,19,26,22,21
"34",0,1,2,3,1,4,6,5,9,7,8,12,13,15,30,10,11,24,16,31,32,17,14,27,29,28,26,18,20,19,21,22,25,23
"35",1,0,1,2,3,4,6,8,5,9,7,10,11,12,14,31,13,16,30,32,24,22,17,15,21,28,27,18,29,25,19,23,26,20
"36",0,1,1,3,2,4,5,6,7,11,8,10,9,32,16,15,13,18,17,14,25,22,19,12,29,31,24,23,30,20,27,21,28,26
"37",1,0,1,3,2,4,6,5,7,12,8,9,30,10,11,28,32,13,26,24,16,29,14,21,17,31,25,22,23,27,18,19,15,20
"38",0,1,1,2,4,3,5,6,8,11,7,9,15,12,10,21,14,13,31,30,32,19,16,18,29,24,25,27,17,26,22,28,23,20
