"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,2,3,4,5,16,6,7,9,10,8,11,26,30,13,32,31,12,29,14,15,21,23,22,18,20,28,24,17,25,27,19
"2",1,0,1,2,3,4,7,6,5,8,9,15,10,11,14,31,32,12,13,16,23,30,28,17,20,19,22,24,21,27,18,26,29,25
"3",0,0,1,2,6,3,5,4,7,8,9,11,32,10,15,13,14,12,30,31,23,20,29,22,24,16,25,28,27,17,19,18,26,21
"4",0,1,1,3,2,8,4,6,5,7,9,10,19,12,11,32,23,16,29,15,13,31,30,21,18,14,17,28,20,25,27,22,24,26
"5",0,1,1,3,2,4,6,5,7,9,10,8,12,11,13,32,19,31,16,15,25,17,14,27,30,26,23,29,28,24,18,22,21,20
"6",0,0,1,2,7,3,4,5,6,9,11,13,8,22,14,32,10,15,21,20,17,19,25,18,12,24,16,31,23,28,30,29,26,27
"7",0,0,1,3,2,4,5,6,8,7,10,9,11,27,32,13,31,29,30,26,12,21,15,16,28,17,25,14,22,24,19,18,23,20
"8",0,0,1,2,4,3,7,5,6,30,8,9,29,10,18,11,32,13,12,14,17,31,15,27,16,19,28,25,26,20,21,22,24,23
"9",1,0,1,2,3,4,5,6,7,9,14,8,12,10,32,13,31,22,11,16,19,15,28,30,24,29,20,18,26,17,21,23,27,25
"10",0,0,1,2,3,4,8,5,6,9,14,7,10,30,12,32,31,11,17,13,16,29,18,22,23,20,28,19,27,24,15,21,25,26
"11",0,0,1,2,3,4,5,6,8,7,18,12,11,9,14,10,13,17,32,15,16,28,23,30,26,31,29,27,21,22,20,19,24,25
"12",0,1,1,2,3,7,4,6,8,5,27,9,31,19,11,10,12,29,32,23,13,16,30,14,28,24,17,20,26,15,25,21,22,18
"13",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,0,1,2,3,4,5,6,7,8,10,12,9,13,11,15,25,32,14,17,16,31,28,29,30,19,18,27,20,26,24,21,23,22
"15",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",1,0,1,2,3,4,5,7,6,9,19,10,8,11,13,12,15,14,16,32,27,26,17,25,18,22,31,23,20,24,28,30,21,29
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,1,3,2,4,5,7,9,6,8,10,32,11,12,29,30,13,15,31,14,18,23,27,17,16,25,20,19,21,28,24,26,22
"20",1,0,1,2,3,5,4,7,6,9,8,12,32,31,10,15,11,29,30,23,14,20,16,13,17,28,22,26,27,25,18,24,19,21
"21",0,1,1,2,3,6,5,8,4,7,31,10,9,11,15,32,12,13,22,14,21,30,16,18,23,26,29,27,28,24,17,25,19,20
"22",1,0,1,2,3,4,5,6,28,7,30,8,10,32,9,29,25,11,12,31,23,15,16,13,27,26,21,24,18,14,17,19,22,20
"23",1,0,1,2,3,4,5,7,10,6,8,9,12,30,24,13,11,15,32,14,17,22,25,31,29,20,16,28,19,26,18,23,27,21
"24",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,0,1,2,3,7,4,5,9,6,32,12,8,11,30,10,28,14,27,13,17,18,15,31,26,29,21,25,16,24,23,19,20,22
"26",0,0,1,2,4,3,5,6,7,8,13,32,31,10,11,9,30,14,12,22,26,16,29,15,18,28,21,20,27,19,17,25,23,24
"27",1,0,1,2,3,4,5,7,6,10,8,9,30,11,29,32,13,15,12,17,14,16,31,26,24,23,25,18,19,28,20,21,27,22
"28",1,0,1,2,3,4,5,6,9,7,10,11,8,12,15,14,32,13,27,31,26,16,28,24,20,30,17,18,25,29,22,23,19,21
"29",0,1,1,2,3,4,5,6,8,7,9,10,31,23,14,12,11,29,24,17,25,13,32,16,27,30,18,28,15,26,21,19,22,20
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,0,1,2,3,4,5,6,7,8,10,11,13,16,9,12,32,15,30,31,20,14,21,17,19,18,29,26,22,23,24,27,28,25
"32",0,1,1,2,3,4,13,5,8,6,32,10,7,9,31,11,12,14,19,25,16,17,15,30,29,28,18,21,26,22,20,23,27,24
"33",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",1,0,1,2,3,4,6,5,8,7,9,10,11,13,12,16,17,20,32,18,15,14,19,22,23,30,25,31,29,21,27,24,26,28
"35",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",1,0,1,2,3,4,5,6,7,11,8,10,9,14,13,32,31,15,12,30,20,17,25,16,18,29,24,21,19,23,28,26,22,27
