"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,4,3,6,5,9,7,8,11,17,23,10,32,12,13,16,15,24,31,28,14,22,30,19,27,21,29,26,25,20,18
"2",0,0,1,2,3,4,6,5,10,7,8,9,11,15,12,14,32,13,31,23,17,30,16,22,19,28,18,25,29,27,24,21,26,20
"3",1,0,1,2,4,3,5,6,7,8,9,10,16,11,14,31,32,15,12,13,23,18,27,30,28,17,26,29,25,22,20,24,21,19
"4",0,0,2,1,3,4,6,5,7,11,8,12,23,9,10,32,30,29,13,31,15,14,20,16,17,18,26,19,25,28,21,22,24,27
"5",0,0,1,2,3,4,6,5,7,8,9,13,11,12,10,19,32,30,15,16,14,17,31,18,22,28,27,21,29,20,26,25,24,23
"6",1,0,1,2,4,3,5,6,7,11,8,9,10,13,16,32,12,14,18,19,31,15,30,17,20,22,29,23,27,24,21,26,28,25
"7",1,0,1,2,3,4,5,7,6,8,18,10,9,24,31,32,28,13,30,11,17,14,29,12,25,16,15,22,26,19,21,27,20,23
"8",1,0,1,2,3,4,5,7,6,9,10,8,32,11,15,19,13,12,28,31,14,17,16,30,18,26,22,21,27,29,24,25,20,23
"9",0,1,1,2,3,4,5,8,7,10,6,9,11,13,14,19,16,31,32,15,17,12,23,29,21,18,25,28,20,30,26,24,27,22
"10",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,0,1,2,3,4,5,6,7,8,9,15,10,32,19,12,14,13,11,31,30,26,29,17,28,27,23,16,18,25,22,20,24,21
"12",1,0,1,3,2,4,5,6,7,8,9,12,20,16,10,11,15,32,13,14,18,19,17,21,25,24,22,30,26,28,31,23,29,27
"13",0,1,1,2,3,4,5,6,7,8,9,10,14,13,12,15,31,11,25,27,19,32,30,20,16,29,17,28,23,21,26,22,18,24
"14",0,1,1,2,3,4,5,7,8,6,10,32,9,26,15,31,30,11,21,28,19,12,29,13,23,17,14,25,16,18,20,24,22,27
"15",0,1,1,2,3,4,5,6,7,11,32,9,8,25,12,10,15,31,13,21,30,28,27,16,29,26,14,17,24,18,20,23,22,19
"16",0,0,1,2,3,4,5,7,6,8,10,9,11,12,30,31,14,32,13,29,15,23,28,16,17,26,18,27,21,24,25,22,19,20
"17",1,0,1,2,3,4,7,6,5,9,8,10,12,13,32,11,27,14,16,31,15,20,17,23,29,18,30,25,19,28,26,24,22,21
"18",1,0,1,2,3,5,4,6,7,8,31,11,9,10,32,13,12,15,20,14,16,27,30,24,17,18,19,21,29,23,28,25,26,22
"19",0,1,1,2,4,3,5,6,7,20,8,9,10,13,14,32,11,12,18,19,15,21,31,27,16,17,29,26,22,30,24,23,25,28
"20",1,0,1,2,3,6,4,5,8,7,9,10,32,14,29,12,11,15,13,31,18,20,30,23,16,27,25,26,22,17,28,24,19,21
"21",0,0,1,2,3,5,4,7,6,9,8,11,32,15,10,20,31,13,12,19,23,14,28,29,30,17,16,18,25,27,21,26,22,24
"22",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,1,1,2,4,5,3,6,7,9,8,13,10,12,17,15,11,14,16,18,31,22,28,19,32,24,20,26,23,21,27,25,30,29
"25",0,1,1,2,4,3,5,6,8,7,10,9,12,22,11,14,29,31,13,32,16,15,17,25,19,28,20,30,18,23,21,27,24,26
"26",0,1,1,2,3,9,5,4,6,8,7,10,32,11,14,12,31,29,30,25,28,16,13,26,17,27,15,23,22,20,24,18,19,21
"27",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",1,0,1,2,3,4,5,6,8,7,9,14,10,11,32,15,29,12,13,30,17,22,16,31,18,20,21,27,19,26,24,28,25,23
"29",0,1,1,2,3,4,5,6,7,30,17,8,32,9,12,10,11,13,15,31,21,14,29,20,23,16,18,19,26,27,22,28,25,24
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",1,0,1,3,2,4,5,6,7,14,9,11,8,10,32,17,12,28,29,27,26,30,13,21,31,16,15,18,23,19,20,25,24,22
"34",1,0,1,2,3,4,6,5,8,7,9,10,12,11,32,15,14,13,31,30,18,16,28,27,25,29,20,23,24,17,21,22,26,19
