"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",0,0,1,2,3,6,5,4,7,8,12,11,9,14,25,32,17,10,15,16,31,13,29,18,28,26,30,21,19,27,20,24,23,22
"3",1,0,1,2,3,4,5,6,10,7,8,11,32,9,17,12,25,13,31,16,30,14,15,28,29,27,26,22,24,18,19,23,20,21
"4",0,0,1,2,3,5,4,7,8,6,14,10,11,29,31,12,32,9,15,13,26,17,22,16,30,27,20,18,21,25,24,28,19,23
"5",1,0,1,3,2,4,9,5,6,10,7,32,15,8,31,13,12,11,29,14,26,19,16,30,27,25,17,28,18,22,24,23,21,20
"6",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,0,1,2,3,4,5,7,8,6,9,11,10,32,12,17,14,30,31,13,16,26,15,19,29,20,18,23,28,21,27,24,22,25
"8",0,1,2,1,3,4,5,6,7,8,9,12,11,15,10,27,20,22,13,32,21,16,23,31,14,17,18,25,19,29,24,30,28,26
"9",0,0,1,2,3,4,5,6,9,8,7,11,32,10,17,29,12,13,14,21,20,19,31,15,16,25,30,28,27,18,24,26,22,23
"10",0,1,1,2,4,3,5,14,6,7,11,10,8,9,12,17,13,31,21,15,16,32,18,20,24,27,30,22,29,19,23,28,26,25
"11",0,1,1,3,2,6,4,5,7,10,26,8,14,32,11,9,12,31,13,15,18,23,21,16,28,17,25,22,30,19,29,24,20,27
"12",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,1,2,3,4,5,6,7,8,10,16,12,14,9,17,13,11,32,15,21,31,28,29,30,26,25,19,18,24,22,20,23,27
"14",0,0,2,1,3,4,5,6,7,9,8,11,15,12,10,32,24,14,13,31,18,30,16,19,22,25,29,17,21,27,23,28,20,26
"15",0,0,1,2,3,4,5,7,8,6,10,9,11,12,21,32,20,31,13,30,16,14,15,17,22,18,27,29,19,28,25,26,23,24
"16",0,0,2,1,4,5,3,6,9,7,32,8,10,31,12,11,25,14,19,18,30,15,13,28,17,29,16,21,26,27,23,22,20,24
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,0,1,2,3,5,4,10,6,7,9,16,8,15,11,12,14,24,27,13,18,17,19,31,32,29,23,30,28,21,25,22,20,26
"20",0,0,1,2,5,3,6,4,7,8,32,30,31,9,10,29,12,17,13,11,14,28,24,18,25,26,27,23,22,16,15,19,21,20
"21",0,0,1,2,3,4,5,6,8,7,9,11,10,32,12,13,31,14,17,26,28,30,15,18,19,16,29,24,27,22,25,23,21,20
"22",0,0,1,2,5,4,3,7,8,6,32,9,12,11,10,15,29,31,25,13,23,14,28,30,27,16,26,18,20,19,17,24,22,21
"23",1,0,1,2,3,4,5,7,9,6,8,18,10,13,26,19,12,11,17,16,15,32,14,21,20,31,30,24,25,27,23,28,29,22
"24",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,0,1,2,3,4,6,5,7,9,8,11,10,32,16,13,22,12,15,30,17,14,21,31,28,27,18,20,24,29,26,19,25,23
"26",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,1,1,2,3,5,4,7,8,6,11,9,10,13,15,17,18,32,12,14,31,28,20,30,19,16,29,27,26,25,22,23,24,21
"28",1,0,1,2,3,4,5,6,12,7,8,32,9,11,10,13,22,25,16,24,14,15,17,21,18,19,31,20,26,23,27,30,28,29
"29",1,0,1,2,3,4,5,6,7,8,10,30,32,9,31,13,12,11,29,28,25,14,20,18,27,15,22,21,26,23,17,24,19,16
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",0,0,1,3,2,5,4,6,8,7,9,32,10,15,31,13,12,14,11,20,30,16,29,26,28,21,19,18,22,17,23,27,25,24
"32",0,1,1,2,3,4,5,6,7,8,10,9,11,13,12,22,15,16,32,17,30,25,23,21,14,27,18,20,19,31,24,29,28,26
"33",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",0,1,1,2,3,4,5,11,8,10,6,7,9,12,13,14,15,32,31,16,17,28,19,22,26,23,18,20,24,30,25,29,21,27
"35",1,0,1,3,2,5,4,6,7,11,9,10,8,12,19,32,13,17,18,15,14,20,16,25,31,22,29,28,30,21,24,23,27,26
"36",0,0,1,2,4,3,5,6,8,7,12,18,9,10,11,13,14,15,22,16,17,27,26,20,32,30,21,24,31,19,23,29,25,28
"37",0,1,2,1,3,4,6,5,8,7,10,11,9,14,12,18,15,26,13,17,32,28,16,25,19,31,21,24,22,29,30,20,27,23
"38",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",1,0,1,2,4,3,5,8,7,6,9,20,10,14,13,11,32,12,15,31,21,17,18,16,28,26,25,30,19,27,22,29,23,24
"40",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42",0,0,1,2,4,3,8,5,7,6,31,9,10,11,32,16,12,23,30,13,28,19,14,21,29,22,27,26,17,25,24,15,20,18
"43",0,1,1,2,3,4,5,6,7,9,8,30,11,32,31,12,10,15,13,27,14,17,25,29,16,26,20,28,24,19,23,18,22,21
"44",1,0,1,2,4,3,9,7,6,5,8,11,19,10,32,31,29,14,20,30,25,21,26,28,27,23,24,12,13,17,15,18,22,16
"45",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",1,0,1,3,2,4,5,6,7,29,8,9,14,32,11,31,16,12,10,17,19,13,30,15,21,20,28,18,24,23,22,26,27,25
"47",0,0,2,1,3,4,8,6,5,7,11,12,15,32,10,14,9,18,13,19,31,27,17,22,16,28,29,24,30,21,25,23,26,20
"48",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50",0,0,1,2,3,4,6,5,8,7,9,10,12,11,18,13,32,14,15,31,20,19,28,16,17,30,22,25,26,24,23,29,21,27
"51",1,0,1,2,3,4,5,6,8,9,7,11,32,10,15,31,13,30,12,14,21,28,29,16,18,17,25,27,24,26,19,22,23,20
"52",1,0,1,2,3,4,5,32,7,8,6,22,30,26,9,14,31,29,12,25,27,24,13,10,28,23,11,16,18,17,20,19,21,15
"53",0,0,1,2,3,4,5,6,7,8,10,9,13,16,25,11,12,14,15,30,32,18,24,19,31,23,21,17,29,20,26,28,22,27
"54",1,0,1,3,2,4,6,5,12,7,8,11,9,14,31,10,15,32,28,30,29,13,23,26,20,19,18,21,16,17,22,24,27,25
"55",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"56",1,0,2,1,3,4,5,11,6,7,8,9,26,13,32,10,27,30,12,22,31,29,20,18,14,16,23,15,21,28,17,19,25,24
"57",0,1,1,2,3,4,5,6,9,7,8,14,11,10,13,12,16,19,20,17,23,28,15,32,31,18,22,21,26,30,29,27,25,24
"58",0,1,1,2,4,3,5,6,32,7,12,10,9,11,8,19,30,31,18,28,29,20,14,16,27,17,26,15,13,25,21,23,22,24
"59",0,1,1,3,2,4,6,5,7,9,8,12,13,17,10,11,14,16,31,15,32,29,28,30,25,18,27,22,19,26,20,21,23,24
"60",1,0,2,1,3,5,4,7,6,8,9,11,32,12,10,14,16,17,31,13,24,30,19,28,15,29,26,25,21,27,18,20,23,22
"61",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"62",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"63",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"64",0,1,1,2,3,4,5,6,8,9,7,10,12,11,13,14,29,32,28,18,31,16,25,26,17,19,30,27,21,15,22,24,20,23
"65",0,0,1,2,3,4,5,6,7,26,8,12,9,10,32,27,11,23,31,29,13,20,16,28,17,25,30,19,14,24,21,18,15,22
"66",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
