"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,2,4,3,6,5,7,15,9,8,11,10,12,30,32,18,14,13,31,20,17,16,27,19,23,28,29,21,22,26,24,25
"2",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,1,2,3,6,5,4,8,7,9,17,11,10,20,12,32,30,13,27,28,15,29,16,31,14,18,26,19,23,21,22,24,25
"4",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,0,2,1,3,4,6,5,7,8,9,31,11,14,30,32,21,10,13,22,12,15,16,29,27,23,20,17,28,24,25,26,19,18
"7",0,0,1,2,3,4,5,7,6,10,15,8,29,11,12,9,32,14,13,16,31,24,17,18,30,20,23,19,27,25,28,21,26,22
"8",0,1,1,2,4,3,6,5,8,7,11,13,9,10,12,15,32,27,16,14,31,19,29,17,30,26,20,21,25,28,22,18,24,23
"9",0,1,1,2,3,4,5,6,7,9,10,8,14,12,11,31,13,27,18,32,15,30,19,16,29,17,28,21,24,20,22,25,23,26
"10",0,0,1,3,2,5,4,8,7,6,10,18,9,12,13,11,22,15,16,20,17,19,14,32,21,23,25,31,28,29,30,24,27,26
"11",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,1,2,3,5,4,6,7,8,9,17,32,15,13,11,24,14,10,12,16,21,31,19,18,30,26,20,28,29,25,22,23,27
"14",0,0,1,2,4,3,6,5,16,8,9,10,7,32,13,11,12,17,18,15,14,30,31,19,28,24,27,21,26,29,25,23,22,20
"15",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,1,1,2,3,4,6,5,9,8,7,10,17,18,31,24,32,28,13,30,12,11,16,15,29,27,14,20,25,19,23,21,26,22
"17",0,1,1,2,3,4,6,5,8,11,10,7,9,19,27,29,12,13,30,32,14,31,15,17,16,18,25,21,20,24,23,28,26,22
"18",0,0,1,3,2,4,5,8,6,7,10,31,9,32,13,12,14,11,28,16,27,15,30,29,17,18,19,25,20,24,21,23,22,26
"19",0,1,1,2,3,4,5,7,15,6,10,8,19,11,9,18,20,32,13,12,17,14,21,16,24,31,30,23,25,22,29,26,27,28
"20",0,1,1,2,3,4,5,6,7,9,32,8,22,12,10,31,19,29,30,27,11,26,14,28,15,16,21,13,25,24,20,17,23,18
"21",0,0,1,2,4,3,6,5,10,7,9,8,32,29,12,11,14,31,30,28,25,13,26,27,19,15,16,24,21,20,23,17,22,18
"22",1,0,1,2,3,4,6,5,10,7,8,9,11,16,14,13,12,32,18,15,17,20,23,19,28,21,22,31,24,30,26,25,27,29
"23",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",0,0,1,2,3,4,5,10,8,9,6,7,14,11,17,13,15,16,18,12,22,30,32,29,20,19,31,26,23,28,25,21,24,27
"27",0,0,1,2,3,5,4,6,26,11,14,7,10,8,12,9,22,13,15,16,19,30,18,17,24,32,20,29,21,28,27,31,23,25
"28",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,0,1,2,3,4,5,7,6,8,13,12,11,9,14,10,16,27,19,32,31,29,15,23,18,30,25,26,17,20,28,21,24,22
"30",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",1,0,1,2,3,5,4,7,6,8,32,10,30,11,9,31,12,27,15,21,25,13,20,14,24,22,26,23,28,19,18,29,17,16
"33",0,0,1,2,3,4,5,7,6,8,9,10,12,11,17,13,32,15,31,14,21,30,20,16,18,24,22,27,19,29,23,28,26,25
"34",1,0,1,2,4,3,5,6,7,8,11,9,10,31,16,13,12,32,20,14,15,18,21,17,19,26,27,24,23,29,25,30,22,28
"35",0,0,1,2,3,5,4,6,7,8,9,10,15,30,19,31,27,32,11,12,26,13,14,25,29,22,16,24,17,28,18,20,23,21
"36",0,1,1,2,3,4,5,9,10,6,7,12,8,11,30,28,32,13,15,31,14,16,29,27,20,24,26,17,18,22,23,25,21,19
"37",1,0,1,2,3,4,6,5,8,7,11,15,9,10,32,31,17,14,12,16,13,30,21,22,18,28,20,23,19,26,27,29,25,24
"38",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",0,0,1,3,2,5,4,16,7,6,11,8,12,9,32,10,30,29,31,15,28,13,14,27,25,17,18,19,24,21,26,23,20,22
