"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,3,2,5,4,6,11,7,8,13,10,9,14,31,12,32,29,30,27,28,15,18,20,26,16,21,17,25,19,22,23,24
"2",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,0,1,3,4,2,5,10,6,8,7,11,9,12,30,32,15,14,13,21,31,25,20,27,28,29,16,18,26,19,17,22,24,23
"4",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,1,1,2,3,4,6,5,9,11,7,8,12,10,13,17,32,15,31,14,21,18,24,16,22,27,23,19,20,30,29,26,28,25
"6",0,1,1,2,3,4,5,6,8,7,12,10,9,11,15,13,16,28,32,14,23,31,27,17,29,19,22,26,25,18,24,30,21,20
"7",0,0,1,2,3,4,5,7,10,6,9,8,31,11,13,32,12,15,17,30,14,28,24,27,29,25,26,16,18,21,23,22,19,20
"8",0,0,1,2,3,4,7,5,6,12,9,8,11,10,13,32,27,14,29,30,23,28,26,31,25,16,22,17,15,24,20,21,18,19
"9",0,0,1,2,3,5,4,7,6,8,9,10,14,11,12,25,32,28,13,17,29,26,15,31,30,19,16,22,18,20,21,24,27,23
"10",0,0,1,2,5,3,4,7,6,26,9,8,13,32,30,31,29,12,10,15,22,11,25,19,14,28,27,21,17,16,24,18,20,23
"11",0,0,1,2,3,4,7,5,6,8,32,9,11,10,16,31,14,12,17,15,18,13,19,21,27,30,25,20,24,26,29,28,22,23
"12",1,0,2,1,3,5,4,7,32,11,6,8,9,10,31,18,13,30,29,28,14,17,12,27,15,26,16,19,25,22,20,21,23,24
"13",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,0,1,4,2,3,6,8,7,5,9,17,11,15,14,12,10,18,28,13,29,30,31,16,21,32,23,19,22,20,24,25,27,26
"15",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,0,1,3,2,4,5,6,7,8,10,9,32,11,15,12,29,13,14,31,30,23,19,16,20,22,17,27,18,28,24,25,21,26
"17",0,1,1,2,3,4,6,5,7,9,8,31,12,10,32,28,11,13,30,29,16,26,27,25,24,17,23,19,22,15,14,21,20,18
"18",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,1,2,3,5,4,9,6,7,12,8,13,11,20,10,15,14,19,32,16,30,18,31,17,22,29,23,27,26,21,25,24,28
"20",0,1,1,2,3,4,6,5,7,8,9,11,10,13,12,15,18,29,14,19,32,30,31,16,26,22,23,17,25,28,21,24,20,27
"21",0,0,1,2,3,5,6,4,7,11,8,9,13,19,12,14,10,15,17,16,18,30,32,29,21,22,27,20,26,24,23,31,25,28
"22",0,0,1,3,2,4,6,5,32,8,9,14,7,10,11,16,13,15,31,12,17,19,30,18,23,29,27,24,26,25,20,22,28,21
"23",0,1,1,2,3,4,6,5,7,8,10,11,9,17,13,12,14,25,22,16,15,32,31,27,18,24,30,23,29,28,20,19,26,21
"24",1,0,1,2,3,6,5,4,8,7,9,15,32,31,11,10,30,21,14,12,13,24,16,17,29,23,19,18,22,27,25,20,28,26
"25",1,0,1,3,2,5,7,4,6,8,9,13,10,11,14,31,27,32,12,15,18,19,16,29,28,30,25,26,17,20,21,23,24,22
"26",0,1,2,1,3,4,5,8,7,6,13,10,11,15,16,9,12,14,31,32,21,22,27,18,17,30,29,20,26,28,19,23,25,24
"27",0,0,1,2,3,6,5,4,7,14,30,8,9,10,12,32,15,16,11,13,23,31,17,25,28,22,18,19,24,26,29,21,20,27
"28",0,0,1,2,3,4,5,6,7,9,11,8,17,10,32,15,12,14,13,16,18,29,30,20,26,31,19,21,25,27,22,28,24,23
"29",0,0,1,2,6,3,4,7,5,8,10,9,11,23,12,17,32,13,15,18,16,14,25,22,31,20,27,19,24,21,28,29,30,26
"30",1,0,1,2,3,4,5,7,6,8,9,11,17,12,10,13,16,15,18,14,20,32,19,23,30,21,31,29,26,22,25,27,28,24
"31",1,0,1,2,4,3,5,6,7,9,8,30,12,31,11,15,17,10,29,14,32,28,13,19,16,27,20,23,18,21,26,25,22,24
"32",1,0,1,2,3,4,5,10,6,7,8,11,9,31,30,32,12,29,14,22,18,23,16,28,17,13,15,27,20,19,21,26,25,24
"33",0,0,1,2,4,3,7,5,6,9,15,14,10,8,12,11,31,13,32,16,18,17,30,29,20,21,19,28,23,27,22,25,26,24
"34",0,0,1,3,2,7,5,6,4,9,8,11,10,32,13,31,14,12,26,25,23,27,29,30,22,18,28,17,24,16,15,21,19,20
"35",0,0,1,2,3,5,4,6,7,11,28,9,8,10,31,23,12,32,30,29,15,19,13,27,21,24,16,25,26,20,17,18,14,22
"36",0,1,1,2,3,5,4,7,32,6,31,13,8,12,10,11,9,15,14,30,17,18,16,27,22,28,29,26,19,23,21,20,24,25
"37",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,0,1,4,2,3,5,6,8,7,9,10,11,12,19,13,14,17,29,20,32,15,16,30,18,21,23,31,26,24,28,25,27,22
"39",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",0,0,1,2,4,3,6,5,7,8,12,11,32,9,10,13,14,31,16,15,22,18,28,24,17,27,29,25,19,30,26,20,23,21
"41",0,1,1,2,3,4,5,7,6,8,10,11,9,15,12,13,30,14,19,32,29,16,18,24,20,31,17,27,21,25,22,26,28,23
"42",0,1,1,2,3,4,5,6,10,7,8,9,11,18,13,15,31,12,30,22,16,14,25,17,19,32,28,21,26,23,27,29,20,24
