"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,5,3,4,6,11,7,10,8,14,9,12,15,31,32,16,13,17,30,29,26,18,27,20,22,19,24,28,21,25,23
"2",0,0,1,3,2,4,5,7,11,8,9,6,12,13,10,29,14,16,31,21,25,23,30,15,28,20,17,32,26,19,24,27,18,22
"3",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,1,2,1,4,3,5,6,7,8,10,15,9,11,13,32,31,14,12,19,17,16,23,30,18,28,20,21,26,27,22,24,25,29
"5",0,0,1,2,3,5,4,6,7,8,32,29,9,13,12,10,11,19,20,15,16,18,14,31,28,22,23,17,25,26,30,21,24,27
"6",1,0,1,2,4,3,6,5,8,7,14,10,9,31,11,32,19,12,15,30,16,13,20,18,22,23,17,26,21,27,29,24,25,28
"7",0,0,1,2,3,4,6,5,8,7,14,10,12,9,17,13,15,11,29,31,18,26,30,16,28,32,24,19,21,22,25,20,23,27
"8",1,0,1,2,3,4,6,5,7,10,9,13,8,11,14,32,15,12,16,31,28,29,20,17,22,25,30,18,23,19,27,21,26,24
"9",0,0,2,1,3,4,5,6,7,12,8,9,11,14,10,13,15,16,24,32,21,17,31,22,27,18,29,26,30,28,20,23,25,19
"10",0,1,2,1,4,5,3,7,6,8,10,20,9,24,12,26,18,11,32,13,29,30,25,15,31,14,16,28,19,17,21,22,27,23
"11",0,0,1,2,3,4,6,7,5,32,10,8,9,11,12,13,20,15,23,29,18,17,14,31,28,25,16,30,21,19,26,24,22,27
"12",0,0,1,3,2,4,6,5,7,8,9,11,10,32,19,31,13,27,29,30,14,12,22,15,28,25,24,23,26,20,18,17,16,21
"13",1,0,1,2,3,4,8,9,5,7,6,11,32,10,18,16,31,13,15,14,12,25,19,17,28,30,26,21,22,29,20,24,27,23
"14",0,1,1,2,3,5,4,8,14,7,15,6,9,13,12,10,29,11,31,16,18,25,32,28,23,17,19,20,26,30,21,24,22,27
"15",0,0,1,2,4,3,6,5,8,32,7,11,9,10,12,19,18,15,17,13,31,20,22,14,30,21,16,25,29,27,24,28,23,26
"16",0,0,1,2,4,3,5,6,7,10,8,32,9,12,31,28,11,13,15,18,24,20,26,27,21,14,29,30,23,16,17,25,22,19
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
