"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,2,1,4,3,5,7,10,6,8,12,9,13,28,30,27,11,31,32,17,29,25,14,19,18,15,16,20,26,22,21,23,24
"2",1,0,1,2,3,4,6,5,13,7,8,9,11,10,19,12,23,31,14,16,32,15,18,28,22,17,21,30,25,26,24,20,29,27
"3",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,0,1,2,4,3,6,5,9,10,8,7,11,12,13,17,16,14,29,22,32,15,18,25,31,26,30,23,19,27,20,28,24,21
"5",1,0,1,2,3,5,4,6,7,10,12,8,11,9,15,13,31,14,32,20,19,17,16,18,26,30,23,29,24,28,21,27,22,25
"6",0,0,1,2,3,4,5,6,7,32,9,8,10,13,11,18,30,12,29,14,28,15,16,31,22,24,20,27,17,21,19,26,23,25
"7",0,1,1,2,3,4,7,5,6,10,8,9,29,16,32,11,13,21,12,17,18,31,15,19,14,30,25,20,24,28,22,23,27,26
"8",1,0,1,3,2,4,6,11,5,7,12,10,13,9,14,21,8,32,16,15,31,27,20,18,17,30,22,26,23,19,24,29,28,25
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,2,3,6,4,5,7,10,8,30,9,29,31,11,24,32,13,12,28,15,27,17,16,14,26,23,18,25,19,20,22,21
"11",0,1,1,2,3,4,7,6,5,8,10,12,9,14,11,32,19,13,31,17,15,30,29,27,21,26,20,28,23,24,16,18,22,25
"12",0,0,1,2,3,4,5,7,6,8,13,9,10,29,12,32,14,31,24,11,27,30,16,23,28,19,15,21,26,18,17,20,25,22
"13",0,0,1,2,3,4,6,5,7,8,9,11,19,12,14,29,32,10,30,23,16,15,13,28,31,26,17,24,18,27,25,20,22,21
"14",0,1,1,2,3,5,7,4,8,6,9,13,10,18,12,11,14,16,32,15,26,31,22,17,24,30,23,29,21,27,20,19,28,25
"15",0,0,1,2,4,3,5,6,7,8,10,9,12,16,32,11,30,15,28,13,31,14,29,20,18,23,26,22,27,21,19,25,17,24
"16",1,0,1,2,3,4,5,8,6,7,10,9,17,16,29,13,12,11,23,14,15,30,31,27,28,18,22,20,19,32,26,25,21,24
"17",0,0,2,1,3,5,7,4,6,12,14,8,10,9,11,15,13,16,25,30,17,19,32,23,21,31,28,20,29,18,27,26,24,22
"18",0,1,1,2,3,4,6,9,5,7,10,8,11,28,12,14,32,16,29,15,13,17,23,18,19,27,30,26,31,20,25,22,21,24
"19",1,0,1,2,3,6,4,5,8,7,9,15,11,10,12,32,25,30,31,24,26,29,13,16,28,14,22,21,23,17,27,18,19,20
"20",0,1,1,2,4,3,6,7,5,11,9,10,8,32,12,31,13,18,16,30,17,14,26,19,15,20,29,22,21,23,24,27,25,28
"21",1,0,1,2,3,5,4,9,6,8,11,26,12,7,32,14,10,15,13,28,31,17,24,30,16,21,29,22,27,20,23,18,19,25
"22",1,0,1,2,3,5,6,4,8,7,11,30,31,10,14,9,25,13,28,32,12,29,15,17,27,16,18,26,23,21,20,24,22,19
"23",0,0,1,2,3,4,7,5,8,6,32,11,9,10,31,13,14,18,15,12,30,17,16,20,19,22,21,29,28,27,24,23,25,26
"24",1,0,1,2,3,5,4,16,7,13,6,17,8,10,9,14,12,15,31,11,24,30,20,32,18,22,29,26,23,27,21,28,19,25
"25",0,0,1,2,3,4,6,5,7,8,10,9,12,29,32,11,13,16,30,31,14,27,24,17,23,19,18,25,15,20,21,22,26,28
"26",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,0,2,1,4,3,6,5,7,10,11,12,8,9,13,19,31,15,32,14,16,17,18,22,30,24,20,26,29,27,23,28,21,25
"28",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",0,0,1,2,3,4,5,7,6,8,10,9,30,32,11,12,14,31,13,28,16,27,15,29,17,22,21,26,18,24,25,19,20,23
"30",0,1,1,2,5,3,4,7,6,8,9,10,13,11,12,14,17,16,15,19,20,21,26,18,31,22,30,28,27,23,25,32,24,29
"31",1,0,1,2,4,3,5,6,7,8,32,9,11,13,12,28,10,17,31,30,15,16,14,18,29,27,19,20,21,25,22,24,23,26
"32",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",1,0,1,2,4,3,5,6,9,7,8,10,11,19,13,31,17,12,15,14,20,22,18,16,32,21,23,30,29,26,24,28,27,25
"34",0,1,1,3,2,8,4,6,5,7,12,16,10,13,17,9,11,18,32,31,14,15,30,20,19,25,28,29,21,26,22,27,24,23
"35",0,0,2,1,3,4,5,6,8,32,7,11,9,15,10,12,29,16,22,14,13,17,30,26,31,28,20,18,19,24,21,27,25,23
"36",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",0,1,1,2,3,5,4,7,6,8,14,10,11,9,12,17,32,29,13,27,15,18,16,28,19,30,31,26,24,22,20,23,21,25
