"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,3,4,6,5,7,8,10,13,9,12,14,11,32,30,24,31,29,16,18,15,25,17,27,20,28,19,21,22,26,23
"2",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,1,3,2,4,5,8,6,14,7,13,9,10,11,12,16,15,17,32,31,20,18,30,19,29,28,27,22,21,23,24,26,25
"4",0,0,1,2,3,4,5,7,6,9,32,8,11,13,10,25,20,12,15,14,26,24,31,18,16,30,17,23,21,29,28,19,27,22
"5",0,0,1,2,4,3,6,5,8,7,9,10,11,32,14,12,31,15,18,13,30,16,20,26,21,28,17,24,29,23,25,27,19,22
"6",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",0,1,1,2,4,3,6,5,7,12,8,9,32,14,10,29,18,15,20,11,13,16,28,30,31,19,17,21,27,22,24,26,23,25
"12",0,1,1,2,3,4,5,15,6,8,7,9,11,12,13,17,14,10,30,31,32,28,16,18,29,20,23,22,19,24,27,21,25,26
"13",0,0,1,2,4,3,5,6,7,8,12,9,11,10,14,26,16,15,13,25,27,31,29,32,30,23,17,24,20,21,22,18,28,19
"14",0,0,1,2,3,4,5,6,31,8,7,18,9,11,19,10,32,15,30,14,16,12,17,23,13,27,26,21,28,22,20,24,25,29
"15",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,1,1,2,3,4,5,6,7,8,9,32,10,14,12,26,11,21,28,27,15,29,30,13,31,19,25,16,17,18,20,24,22,23
"19",1,0,1,2,4,3,7,6,5,9,8,10,11,28,19,30,14,31,32,13,27,12,29,22,21,15,24,20,26,16,25,17,23,18
"20",0,0,1,4,2,3,6,5,7,8,9,10,30,16,11,32,31,18,13,12,17,15,14,27,21,26,29,25,22,24,28,19,23,20
"21",0,0,1,2,3,4,6,5,7,16,9,12,8,11,32,10,29,31,13,15,17,30,14,20,26,28,25,18,27,19,21,23,24,22
"22",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",1,0,1,2,3,4,7,5,6,8,32,9,13,10,14,11,24,30,12,28,29,31,15,26,16,23,25,27,21,18,22,20,19,17
"25",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",0,0,1,2,3,4,5,10,32,6,7,9,8,12,11,13,15,14,30,31,18,16,17,19,28,27,26,24,21,22,29,23,20,25
"27",1,0,1,2,3,6,4,5,9,8,7,15,11,10,31,16,14,13,12,17,23,30,20,19,32,18,28,21,27,25,26,29,22,24
"28",0,0,1,2,3,5,4,7,6,14,9,11,13,30,10,17,8,12,15,19,16,31,27,18,32,20,25,21,29,26,23,28,22,24
"29",0,0,1,2,3,4,5,8,6,7,31,9,10,27,28,29,32,11,30,13,15,17,22,12,14,16,19,24,20,26,18,25,21,23
"30",0,1,1,2,3,4,5,7,9,11,6,12,10,8,13,15,26,18,32,30,14,16,31,25,28,29,17,27,24,23,21,20,22,19
"31",0,1,1,2,3,4,6,5,7,8,32,10,12,9,11,31,15,29,30,13,14,20,28,26,18,27,16,17,19,21,25,22,23,24
"32",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",0,1,1,2,3,7,4,5,6,9,30,19,8,13,10,32,11,14,16,18,12,22,15,17,31,28,25,20,27,21,26,23,29,24
"34",0,1,1,2,3,4,6,5,7,9,8,10,13,24,30,28,31,11,32,12,27,15,29,19,14,16,18,21,26,17,22,20,25,23
"35",0,1,1,2,3,5,7,6,4,8,10,9,14,11,31,12,15,13,17,30,32,29,16,26,28,18,23,19,27,21,22,25,24,20
"36",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",0,0,1,2,3,4,6,5,9,7,8,11,12,10,32,13,19,18,14,15,30,31,25,27,17,16,26,24,22,28,29,21,23,20
"38",0,0,1,2,3,4,5,7,6,8,31,9,32,12,10,15,29,14,17,11,30,13,23,27,21,16,20,25,19,26,28,24,18,22
"39",1,0,1,2,3,4,7,5,6,9,8,11,12,15,10,31,29,14,30,13,32,17,18,19,16,25,22,24,27,23,20,28,21,26
"40",0,0,1,2,4,3,5,6,7,8,12,9,10,13,14,32,15,29,31,27,11,30,28,24,19,18,17,25,16,21,20,22,26,23
"41",1,0,1,2,3,4,5,7,6,9,8,31,11,14,23,32,10,16,13,12,15,20,29,25,26,30,24,18,21,17,27,22,19,28
"42",0,0,1,2,3,4,6,5,8,7,10,9,11,14,25,29,12,13,30,15,27,16,18,17,31,32,26,21,20,24,23,28,19,22
"43",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",1,0,1,2,3,6,4,5,7,8,9,30,10,28,12,13,11,31,14,29,18,23,32,26,20,27,16,24,17,15,19,22,25,21
"45",0,1,1,3,2,4,5,7,6,10,9,14,8,16,12,11,24,29,13,32,15,21,18,17,30,31,27,28,19,23,20,26,22,25
"46",1,0,1,3,2,4,7,5,6,9,12,8,10,15,17,11,14,13,29,21,16,31,20,32,18,30,19,27,23,22,24,25,26,28
"47",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"48",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50",0,1,1,2,3,4,5,8,6,7,13,9,10,12,15,17,18,14,11,26,16,27,31,30,19,32,29,21,28,25,20,24,22,23
"51",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"52",0,1,1,2,3,5,4,6,31,7,32,10,8,9,15,28,11,12,30,18,13,29,16,27,20,17,14,19,24,25,21,26,23,22
"53",0,0,1,2,3,4,7,5,6,8,9,13,12,10,32,11,27,14,30,16,18,17,31,22,15,28,23,19,20,29,21,26,25,24
"54",1,0,1,2,4,3,5,10,7,6,11,8,9,13,15,12,32,16,14,31,20,17,18,23,21,25,22,19,30,24,29,26,28,27
"55",0,0,1,2,3,4,6,5,7,9,8,11,14,10,32,12,13,16,31,15,17,26,18,22,19,20,25,23,21,27,28,29,24,30
"56",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"57",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"58",1,0,1,3,2,4,5,6,9,7,12,8,10,14,32,23,11,31,13,15,29,17,24,27,18,16,19,30,28,21,20,22,25,26
"59",0,1,1,2,3,4,5,11,6,7,12,8,10,13,16,9,27,17,25,14,15,31,23,32,29,19,18,30,20,26,22,28,24,21
"60",0,1,1,2,3,4,5,7,6,10,8,9,11,14,12,16,31,28,30,15,13,32,22,17,29,18,19,27,21,20,24,25,26,23
"61",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"62",1,0,1,2,3,4,6,5,7,15,8,12,10,16,13,9,11,31,21,19,20,14,17,18,30,32,22,27,26,28,25,23,24,29
"63",1,0,1,2,3,4,9,5,6,32,8,7,15,10,11,13,14,16,12,27,31,21,18,19,30,17,28,29,26,22,20,23,24,25
"64",1,0,1,2,3,4,5,6,7,10,8,12,11,32,9,13,14,30,27,16,17,15,31,21,18,25,24,19,29,28,20,26,22,23
"65",0,0,1,2,4,3,5,8,10,6,7,13,24,30,9,11,31,28,32,12,16,26,18,14,29,19,23,27,25,15,20,21,22,17
"66",1,0,1,2,3,4,5,6,7,8,13,10,28,14,32,11,12,9,20,29,31,27,26,30,15,17,25,16,23,24,18,22,21,19
"67",0,1,1,2,3,4,6,5,8,9,7,32,27,12,10,11,19,18,31,15,13,16,14,26,17,21,20,30,22,28,29,24,23,25
"68",1,0,2,1,4,3,6,8,5,7,11,10,13,9,32,27,12,29,14,15,30,31,26,28,18,16,24,21,25,20,23,19,17,22
"69",0,1,1,2,3,5,7,4,6,8,10,9,11,13,32,15,12,16,31,17,14,25,20,18,19,21,30,23,22,28,24,29,27,26
"70",0,0,1,2,3,4,5,7,6,8,18,10,9,12,11,14,13,32,17,19,16,15,30,29,31,20,25,22,21,28,26,23,24,27
"71",0,0,1,2,3,4,5,9,7,10,6,16,11,8,15,12,13,26,14,20,17,31,32,22,18,19,24,25,30,21,29,28,27,23
"72",0,0,1,2,3,5,4,31,6,18,7,11,9,8,12,10,15,13,32,14,26,27,29,17,21,24,19,16,20,30,23,25,28,22
"73",0,1,2,1,3,4,5,8,6,9,7,11,10,13,12,31,14,16,15,29,18,23,32,25,27,17,30,19,26,24,28,21,20,22
"74",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"75",0,1,2,1,3,4,5,7,8,6,9,10,11,16,32,17,13,12,14,22,15,31,18,23,30,27,29,21,19,26,20,24,28,25
"76",1,0,1,2,4,3,6,5,14,8,7,9,29,10,11,13,12,31,32,30,25,27,17,15,18,16,20,28,26,24,21,19,22,23
"77",0,1,1,3,2,4,5,6,7,8,9,11,10,31,12,13,30,32,16,14,15,29,28,18,19,17,21,22,24,20,25,26,27,23
"78",1,0,2,1,4,3,6,5,9,8,10,11,7,30,12,13,32,25,14,29,15,31,17,23,16,28,26,27,19,21,20,18,22,24
"79",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"80",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"81",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"82",0,1,1,2,3,4,5,7,6,8,9,11,10,20,19,12,32,14,17,13,15,23,16,25,30,18,31,22,21,27,28,24,26,29
"83",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"84",1,0,1,2,3,4,5,6,7,29,32,10,8,9,11,14,18,12,13,31,15,23,17,25,30,19,16,22,21,24,27,28,20,26
"85",0,1,1,3,2,5,6,4,8,10,7,11,9,32,14,16,18,31,12,13,28,15,24,17,26,30,27,29,19,23,21,25,22,20
"86",1,0,1,2,3,6,4,7,5,8,12,13,9,11,10,17,32,15,14,16,18,19,30,31,29,21,20,23,27,28,22,26,24,25
"87",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"88",0,1,2,1,6,3,4,5,7,32,9,11,31,28,8,12,10,18,13,29,14,17,26,23,16,15,30,25,27,21,22,19,24,20
"89",1,0,1,3,2,4,7,5,6,25,8,12,14,9,26,24,11,10,31,16,13,17,15,29,19,32,20,30,21,18,28,27,23,22
"90",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"91",0,1,1,2,13,4,3,7,8,6,5,10,32,9,12,11,14,19,29,17,15,20,18,27,22,16,28,31,30,21,24,23,25,26
"92",1,0,1,2,3,4,5,6,7,8,10,9,32,11,15,27,26,13,30,12,31,14,29,19,20,17,16,28,18,23,22,21,24,25
"93",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"94",0,1,1,2,3,5,6,4,9,8,7,10,11,32,12,18,13,15,16,30,31,14,17,20,25,19,23,27,28,22,29,21,26,24
"95",1,0,2,1,3,5,4,6,26,7,8,9,32,23,31,10,30,29,27,19,28,25,12,11,16,14,13,24,22,21,17,15,18,20
"96",1,0,1,2,3,6,4,5,7,8,9,10,31,32,12,13,11,30,14,21,24,23,27,22,15,16,29,17,19,18,20,28,26,25
"97",0,0,1,2,3,6,4,5,8,7,9,30,11,10,12,13,23,16,15,14,25,32,19,26,20,29,18,17,31,21,28,27,22,24
"98",1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"99",0,0,1,2,3,4,6,5,7,9,8,32,13,31,29,10,11,12,30,28,14,20,25,17,15,26,16,27,23,18,22,19,21,24
"100",0,0,1,2,3,4,5,6,7,10,8,12,31,14,32,11,9,30,29,28,25,13,27,18,15,26,24,16,21,22,20,19,17,23
